,customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_x,loannumber_x,approveddate_x,creationdate_x,loanamount_x,totaldue_x,termdays_x,referredby_x,good_bad_flag,systemloanid_y,loannumber_y,approveddate_y,creationdate_y,loanamount_y,totaldue_y,termdays_y,closeddate,referredby_y,firstduedate,firstrepaiddate
10034,8a858fc45c5f93be015c5fd6a7c91478,1985-08-28 00:00:00.000000,Savings,3.3387383,6.5108885999999995,Access Bank,,Permanent,,301985251,3,44:09.0,44:02.0,10000,11500.0,15,,Good,301923325,1,25:37.0,25:18.0,10000,11500.0,15,19:57.0,,00:00.0,09:48.0
10035,8a858e135cb22031015cb7c7290c7eef,1985-04-12 00:00:00.000000,Savings,7.0483318,4.8340691,GT Bank,,Permanent,,301995797,2,59:25.0,59:18.0,10000,13000.0,30,8a858e2d5bb55d46015bb55e67600058,Bad,301942359,1,53:22.0,52:14.0,10000,11500.0,15,12:13.0,8a858e2d5bb55d46015bb55e67600058,00:00.0,02:05.0
10036,8a858e7d5b591490015b5c04c76a11fe,1986-10-19 00:00:00.000000,Savings,3.4709746,6.6583315,Diamond Bank,,Permanent,,301983429,4,14:39.0,13:28.0,10000,11125.0,15,,Good,301870746,1,57:50.0,57:43.0,10000,11500.0,15,42:48.0,,00:00.0,27:39.0
10037,8a858e7d5b591490015b5c04c76a11fe,1986-10-19 00:00:00.000000,Savings,3.4709746,6.6583315,Diamond Bank,,Permanent,,301983429,4,14:39.0,13:28.0,10000,11125.0,15,,Good,301909151,2,23:06.0,23:00.0,10000,11500.0,15,38:57.0,,00:00.0,28:49.0
10038,8a858e7d5b591490015b5c04c76a11fe,1986-10-19 00:00:00.000000,Savings,3.4709746,6.6583315,Diamond Bank,,Permanent,,301983429,4,14:39.0,13:28.0,10000,11125.0,15,,Good,301938472,3,19:42.0,19:35.0,10000,11500.0,15,52:31.0,,00:00.0,42:21.0
10039,8a858e5555780ea001557c46f2c91d97,1980-04-22 00:00:00.000000,Savings,7.5160943,9.087736,Zenith Bank,,Permanent,,302000402,3,59:46.0,59:39.0,10000,13000.0,30,,Good,301954931,2,32:51.0,32:44.0,10000,13000.0,30,34:05.0,,00:00.0,23:56.0
10040,8a858e5555780ea001557c46f2c91d97,1980-04-22 00:00:00.000000,Savings,7.5160943,9.087736,Zenith Bank,,Permanent,,302000402,3,59:46.0,59:39.0,10000,13000.0,30,,Good,301917419,1,40:43.0,38:30.0,10000,13000.0,30,25:15.0,,00:00.0,15:06.0
10041,8a858edc5c7e7da5015c7f9b70d72be9,1980-04-19 00:00:00.000000,Savings,3.2041744,6.4584668,GT Bank,,Permanent,,301964487,2,54:32.0,54:26.0,10000,13000.0,30,,Good,301929447,1,10:41.0,10:29.0,10000,13000.0,30,11:34.0,,00:00.0,01:25.0
10042,8a858fff5a28d297015a33bc2e845305,1980-09-04 00:00:00.000000,Savings,6.98557,4.8064483000000005,Union Bank,,Permanent,,301961209,7,05:14.0,04:07.0,30000,39000.0,60,,Good,301892086,6,12:59.0,12:52.0,30000,39000.0,60,06:13.0,,00:00.0,25:28.0
10043,8a858fff5a28d297015a33bc2e845305,1980-09-04 00:00:00.000000,Savings,6.98557,4.8064483000000005,Union Bank,,Permanent,,301961209,7,05:14.0,04:07.0,30000,39000.0,60,,Good,301868338,4,24:30.0,24:23.0,20000,23800.0,30,04:25.0,,00:00.0,49:15.0
10044,8a858fff5a28d297015a33bc2e845305,1980-09-04 00:00:00.000000,Savings,6.98557,4.8064483000000005,Union Bank,,Permanent,,301961209,7,05:14.0,04:07.0,30000,39000.0,60,,Good,301886819,5,05:43.0,05:37.0,20000,23800.0,30,10:06.0,,00:00.0,54:56.0
10045,8a858fff5a28d297015a33bc2e845305,1980-09-04 00:00:00.000000,Savings,6.98557,4.8064483000000005,Union Bank,,Permanent,,301961209,7,05:14.0,04:07.0,30000,39000.0,60,,Good,301839283,3,38:22.0,38:15.0,10000,13000.0,30,26:40.0,,00:00.0,11:30.0
10046,8a858fff5a28d297015a33bc2e845305,1980-09-04 00:00:00.000000,Savings,6.98557,4.8064483000000005,Union Bank,,Permanent,,301961209,7,05:14.0,04:07.0,30000,39000.0,60,,Good,301817552,1,19:58.0,19:52.0,10000,13000.0,30,44:15.0,,00:00.0,29:02.0
10047,8a858fff5a28d297015a33bc2e845305,1980-09-04 00:00:00.000000,Savings,6.98557,4.8064483000000005,Union Bank,,Permanent,,301961209,7,05:14.0,04:07.0,30000,39000.0,60,,Good,301830604,2,51:13.0,50:51.0,10000,13000.0,30,36:07.0,,00:00.0,20:55.0
10048,8a858f105a4ed440015a50ce2f89452f,1984-05-17 00:00:00.000000,Savings,7.8921853,5.0263922,Access Bank,,,,301964692,2,44:22.0,44:16.0,10000,13000.0,30,,Good,301947584,1,29:54.0,28:45.0,10000,11500.0,15,51:29.0,,00:00.0,41:20.0
10049,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301804926,13,46:29.0,46:23.0,30000,36800.0,60,12:46.0,,00:00.0,57:36.0
10050,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301667445,6,42:12.0,42:04.0,10000,12250.0,30,04:21.0,,00:00.0,49:17.0
10051,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301748967,10,39:39.0,39:31.0,30000,34500.0,30,03:07.0,,00:00.0,47:55.0
10052,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301730194,9,54:11.0,54:02.0,30000,34500.0,30,58:55.0,,00:00.0,43:46.0
10053,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301683547,7,06:52.0,06:43.0,20000,23000.0,30,45:34.0,,00:00.0,30:30.0
10054,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301925135,16,43:15.0,43:01.0,30000,34500.0,30,43:41.0,,00:00.0,33:33.0
10055,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301761998,11,08:19.0,08:06.0,30000,34400.0,30,24:45.0,,00:00.0,09:35.0
10056,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301605708,1,07:44.0,07:38.0,10000,13000.0,30,02:37.0,,00:00.0,52:05.0
10057,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301787073,12,38:54.0,38:43.0,20000,23800.0,30,15:41.0,,00:00.0,00:31.0
10058,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301612703,2,26:39.0,26:33.0,10000,13000.0,30,02:50.0,,00:00.0,25:46.0
10059,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301828388,14,20:50.0,20:29.0,30000,36800.0,60,16:30.0,,00:00.0,00:00.0
10060,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301627319,4,35:36.0,35:27.0,10000,13000.0,30,20:00.0,,00:00.0,04:56.0
10061,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301644666,5,16:56.0,38:32.0,10000,13000.0,30,48:10.0,,00:00.0,00:00.0
10062,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301707566,8,46:46.0,46:39.0,30000,34500.0,30,16:34.0,,00:00.0,01:25.0
10063,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301890666,15,36:32.0,36:25.0,25000,28750.0,30,24:46.0,,00:00.0,14:36.0
10064,8a8588fd53c244bc0153c72ed1924a60,1993-06-09 00:00:00.000000,Savings,7.4983509999999995,9.0935249,Zenith Bank,,Permanent,,301958626,17,49:35.0,49:28.0,40000,48000.0,60,,Bad,301617144,3,35:18.0,35:12.0,10000,11500.0,15,04:07.0,,00:00.0,12:34.0
10065,8a858f4156939c3c0156b3061f4d69cf,1982-01-03 00:00:00.000000,Other,4.4819629999999995,8.7206777,GT Bank,,Self-Employed,,301994252,9,03:41.0,03:05.0,40000,48000.0,60,,Good,301734724,2,04:42.0,04:33.0,10000,13000.0,30,46:58.0,,00:00.0,22:46.0
10066,8a858f4156939c3c0156b3061f4d69cf,1982-01-03 00:00:00.000000,Other,4.4819629999999995,8.7206777,GT Bank,,Self-Employed,,301994252,9,03:41.0,03:05.0,40000,48000.0,60,,Good,301690590,1,12:42.0,12:32.0,10000,13000.0,30,58:46.0,,00:00.0,43:42.0
10067,8a858f4156939c3c0156b3061f4d69cf,1982-01-03 00:00:00.000000,Other,4.4819629999999995,8.7206777,GT Bank,,Self-Employed,,301994252,9,03:41.0,03:05.0,40000,48000.0,60,,Good,301845086,7,30:07.0,29:54.0,40000,47600.0,60,46:55.0,,00:00.0,39:44.0
10068,8a858f4156939c3c0156b3061f4d69cf,1982-01-03 00:00:00.000000,Other,4.4819629999999995,8.7206777,GT Bank,,Self-Employed,,301994252,9,03:41.0,03:05.0,40000,48000.0,60,,Good,301908000,8,01:18.0,01:12.0,40000,48000.0,60,16:30.0,,00:00.0,06:21.0
10069,8a858f4156939c3c0156b3061f4d69cf,1982-01-03 00:00:00.000000,Other,4.4819629999999995,8.7206777,GT Bank,,Self-Employed,,301994252,9,03:41.0,03:05.0,40000,48000.0,60,,Good,301769212,4,30:28.0,30:08.0,20000,23800.0,30,18:46.0,,00:00.0,03:36.0
10070,8a858f4156939c3c0156b3061f4d69cf,1982-01-03 00:00:00.000000,Other,4.4819629999999995,8.7206777,GT Bank,,Self-Employed,,301994252,9,03:41.0,03:05.0,40000,48000.0,60,,Good,301753316,3,08:46.0,08:36.0,20000,24500.0,30,59:46.0,,00:00.0,22:33.0
10071,8a858f4156939c3c0156b3061f4d69cf,1982-01-03 00:00:00.000000,Other,4.4819629999999995,8.7206777,GT Bank,,Self-Employed,,301994252,9,03:41.0,03:05.0,40000,48000.0,60,,Good,301813330,6,24:44.0,24:38.0,30000,36800.0,60,58:01.0,,00:00.0,42:40.0
10072,8a858f4156939c3c0156b3061f4d69cf,1982-01-03 00:00:00.000000,Other,4.4819629999999995,8.7206777,GT Bank,,Self-Employed,,301994252,9,03:41.0,03:05.0,40000,48000.0,60,,Good,301776662,5,13:56.0,13:45.0,30000,36800.0,60,13:19.0,,00:00.0,19:17.0
10073,8a858f965c6950da015c7b2cefaf445f,1980-09-14 00:00:00.000000,Savings,3.3855154,6.6686835,GT Bank,,,,301962976,2,45:29.0,45:24.0,10000,13000.0,30,,Good,301929114,1,21:42.0,21:28.0,10000,13000.0,30,38:15.0,,00:00.0,28:06.0
10074,8a858fc159db69c40159dbabde1a2167,1984-02-12 00:00:00.000000,Savings,3.3267724000000003,6.4746464999999995,GT Bank,,Permanent,,301975609,7,39:16.0,39:09.0,30000,39000.0,60,,Good,301845480,3,55:23.0,55:15.0,10000,11500.0,15,21:13.0,,00:00.0,06:04.0
10075,8a858fc159db69c40159dbabde1a2167,1984-02-12 00:00:00.000000,Savings,3.3267724000000003,6.4746464999999995,GT Bank,,Permanent,,301975609,7,39:16.0,39:09.0,30000,39000.0,60,,Good,301866064,4,53:17.0,53:11.0,20000,23800.0,30,25:35.0,,00:00.0,10:26.0
10076,8a858fc159db69c40159dbabde1a2167,1984-02-12 00:00:00.000000,Savings,3.3267724000000003,6.4746464999999995,GT Bank,,Permanent,,301975609,7,39:16.0,39:09.0,30000,39000.0,60,,Good,301905874,5,25:44.0,25:29.0,20000,24500.0,30,20:05.0,,00:00.0,09:55.0
10077,8a858fc159db69c40159dbabde1a2167,1984-02-12 00:00:00.000000,Savings,3.3267724000000003,6.4746464999999995,GT Bank,,Permanent,,301975609,7,39:16.0,39:09.0,30000,39000.0,60,,Good,301831728,2,31:30.0,31:24.0,10000,11500.0,15,52:27.0,,00:00.0,37:17.0
10078,8a858fc159db69c40159dbabde1a2167,1984-02-12 00:00:00.000000,Savings,3.3267724000000003,6.4746464999999995,GT Bank,,Permanent,,301975609,7,39:16.0,39:09.0,30000,39000.0,60,,Good,301803191,1,41:03.0,40:53.0,10000,11500.0,15,52:46.0,,00:00.0,37:36.0
10079,8a858fc159db69c40159dbabde1a2167,1984-02-12 00:00:00.000000,Savings,3.3267724000000003,6.4746464999999995,GT Bank,,Permanent,,301975609,7,39:16.0,39:09.0,30000,39000.0,60,,Good,301949675,6,56:02.0,55:56.0,20000,24500.0,30,43:07.0,,00:00.0,32:58.0
10080,8a858ffc5b1f07ee015b1f4c95a13b04,1990-10-17 00:00:00.000000,Savings,3.3531857000000005,6.4815092000000005,First Bank,,Permanent,,301971413,5,05:02.0,03:51.0,10000,12250.0,30,,Good,301918839,3,06:50.0,06:44.0,10000,11750.0,30,48:59.0,,00:00.0,38:50.0
10081,8a858ffc5b1f07ee015b1f4c95a13b04,1990-10-17 00:00:00.000000,Savings,3.3531857000000005,6.4815092000000005,First Bank,,Permanent,,301971413,5,05:02.0,03:51.0,10000,12250.0,30,,Good,301850124,1,20:36.0,20:24.0,10000,13000.0,30,21:07.0,,00:00.0,05:58.0
10082,8a858ffc5b1f07ee015b1f4c95a13b04,1990-10-17 00:00:00.000000,Savings,3.3531857000000005,6.4815092000000005,First Bank,,Permanent,,301971413,5,05:02.0,03:51.0,10000,12250.0,30,,Good,301883090,2,31:00.0,30:54.0,10000,13000.0,30,38:11.0,,00:00.0,28:01.0
10083,8a858ffc5b1f07ee015b1f4c95a13b04,1990-10-17 00:00:00.000000,Savings,3.3531857000000005,6.4815092000000005,First Bank,,Permanent,,301971413,5,05:02.0,03:51.0,10000,12250.0,30,,Good,301927359,4,57:42.0,57:35.0,20000,24500.0,30,06:46.0,,00:00.0,56:37.0
10084,8a858faf5a28ca05015a2952bc3f2e86,1979-10-17 00:00:00.000000,Savings,3.9260828,7.4017273,GT Bank,,Permanent,,301959452,5,40:03.0,39:57.0,20000,24500.0,30,,Good,301831623,2,57:17.0,57:10.0,10000,13000.0,30,27:25.0,,00:00.0,12:14.0
10085,8a858faf5a28ca05015a2952bc3f2e86,1979-10-17 00:00:00.000000,Savings,3.9260828,7.4017273,GT Bank,,Permanent,,301959452,5,40:03.0,39:57.0,20000,24500.0,30,,Good,301815704,1,23:24.0,23:14.0,10000,11500.0,15,19:34.0,,00:00.0,04:23.0
10086,8a858faf5a28ca05015a2952bc3f2e86,1979-10-17 00:00:00.000000,Savings,3.9260828,7.4017273,GT Bank,,Permanent,,301959452,5,40:03.0,39:57.0,20000,24500.0,30,,Good,301847563,3,13:08.0,13:02.0,10000,13000.0,30,15:07.0,,00:00.0,59:58.0
10087,8a858faf5a28ca05015a2952bc3f2e86,1979-10-17 00:00:00.000000,Savings,3.9260828,7.4017273,GT Bank,,Permanent,,301959452,5,40:03.0,39:57.0,20000,24500.0,30,,Good,301934821,4,51:32.0,50:25.0,15000,16687.5,15,33:02.0,,00:00.0,22:52.0
10088,8a858f0b5d36a8e1015d36cd984b1990,1970-07-21 00:00:00.000000,Current,3.2929328,6.4972875,Stanbic IBTC,,Permanent,,301999160,2,55:48.0,55:41.0,10000,13000.0,30,8a858eda552adcc2015548f0eb523fc3,Good,301975298,1,41:25.0,40:11.0,10000,13000.0,30,03:01.0,8a858eda552adcc2015548f0eb523fc3,00:00.0,52:51.0
10089,8a858f045bb63525015bbfc1e9654aba,1986-05-17 00:00:00.000000,Savings,3.2619772,6.5626102,GT Bank,,Permanent,,301966025,3,06:36.0,06:29.0,10000,11500.0,15,8a858f70575165bf0157564b41f10c18,Good,301906338,2,12:17.0,12:10.0,10000,11500.0,15,02:54.0,8a858f70575165bf0157564b41f10c18,00:00.0,52:46.0
10090,8a858f045bb63525015bbfc1e9654aba,1986-05-17 00:00:00.000000,Savings,3.2619772,6.5626102,GT Bank,,Permanent,,301966025,3,06:36.0,06:29.0,10000,11500.0,15,8a858f70575165bf0157564b41f10c18,Good,301886086,1,19:21.0,19:09.0,10000,11500.0,15,44:55.0,8a858f70575165bf0157564b41f10c18,00:00.0,29:46.0
10091,8a858f6459b6456d0159b69978f22bed,1989-10-24 00:00:00.000000,Savings,7.5308917,9.042928300000002,EcoBank,,Permanent,,301969032,2,12:52.0,12:37.0,10000,13000.0,30,,Good,301796830,1,00:16.0,00:02.0,10000,11500.0,15,06:34.0,,00:00.0,51:25.0
10092,8a858fb65b2020b2015b205fe7a63993,1986-02-22 00:00:00.000000,Savings,3.3369699,6.5347605,GT Bank,,Permanent,,301982747,5,37:54.0,36:42.0,20000,24500.0,30,,Good,301911588,3,12:10.0,12:03.0,10000,11000.0,15,32:58.0,,00:00.0,22:49.0
10093,8a858fb65b2020b2015b205fe7a63993,1986-02-22 00:00:00.000000,Savings,3.3369699,6.5347605,GT Bank,,Permanent,,301982747,5,37:54.0,36:42.0,20000,24500.0,30,,Good,301941732,4,55:35.0,55:28.0,20000,24500.0,30,46:38.0,,00:00.0,52:09.0
10094,8a858fb65b2020b2015b205fe7a63993,1986-02-22 00:00:00.000000,Savings,3.3369699,6.5347605,GT Bank,,Permanent,,301982747,5,37:54.0,36:42.0,20000,24500.0,30,,Good,301850431,1,37:09.0,36:59.0,10000,11500.0,15,59:56.0,,00:00.0,44:47.0
10095,8a858fb65b2020b2015b205fe7a63993,1986-02-22 00:00:00.000000,Savings,3.3369699,6.5347605,GT Bank,,Permanent,,301982747,5,37:54.0,36:42.0,20000,24500.0,30,,Good,301881200,2,46:56.0,46:48.0,10000,11500.0,15,00:44.0,,00:00.0,45:35.0
10096,8a858ff85bd93919015bdab43d435d04,1989-02-24 00:00:00.000000,Savings,3.3395917,6.5087617,GT Bank,,Permanent,,301971167,3,53:57.0,53:51.0,10000,13000.0,30,,Good,301938415,2,39:32.0,39:26.0,10000,13000.0,30,47:59.0,,00:00.0,37:50.0
10097,8a858ff85bd93919015bdab43d435d04,1989-02-24 00:00:00.000000,Savings,3.3395917,6.5087617,GT Bank,,Permanent,,301971167,3,53:57.0,53:51.0,10000,13000.0,30,,Good,301892229,1,43:58.0,43:44.0,10000,13000.0,30,05:32.0,,00:00.0,55:24.0
10098,8a858ee65be8d42d015beb69b0bc72aa,1986-05-03 00:00:00.000000,Savings,5.1691120999999995,7.2708209,Access Bank,,Permanent,,301977381,2,19:27.0,19:20.0,10000,13000.0,30,,Good,301946509,1,11:26.0,11:18.0,10000,11500.0,15,01:38.0,,00:00.0,51:29.0
10099,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301843904,9,46:51.0,46:35.0,30000,36800.0,60,46:37.0,,00:00.0,34:56.0
10100,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301764601,6,44:42.0,44:26.0,10000,12900.0,30,34:12.0,,00:00.0,19:02.0
10101,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301749040,5,39:18.0,39:08.0,10000,12250.0,30,44:33.0,,00:00.0,29:25.0
10102,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301610456,1,23:08.0,23:00.0,10000,13000.0,30,02:09.0,,00:00.0,46:46.0
10103,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301916242,10,53:27.0,53:19.0,30000,36000.0,60,01:06.0,,00:00.0,00:09.0
10104,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301667881,4,41:17.0,41:03.0,20000,24500.0,30,52:04.0,,00:00.0,36:59.0
10105,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301631079,3,01:04.0,00:51.0,10000,13000.0,30,57:22.0,,00:00.0,42:18.0
10106,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301801235,8,55:35.0,55:27.0,10000,12800.0,30,30:11.0,,00:00.0,15:01.0
10107,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301617185,2,25:27.0,25:21.0,10000,13000.0,30,04:36.0,,00:00.0,06:55.0
10108,8a85896653f0fed201540473a34c058b,1989-12-25 00:00:00.000000,Savings,3.3871776,6.574515700000001,GT Bank,,Permanent,Graduate,301964792,11,40:16.0,40:02.0,30000,36000.0,60,,Good,301781563,7,10:14.0,10:04.0,10000,12800.0,30,44:37.0,,00:00.0,29:28.0
10109,8a858e2c5b80de3f015b80e8045204ef,1982-02-26 00:00:00.000000,Savings,3.3791660000000006,6.6194277,Stanbic IBTC,,Permanent,,301989409,2,27:10.0,26:55.0,10000,11500.0,15,8a8589045384bd8301539e134b745638,Good,301872127,1,00:40.0,11:35.0,10000,11500.0,15,56:57.0,8a8589045384bd8301539e134b745638,00:00.0,41:44.0
10110,8a85888c548fb3d501549748043c4fc2,1989-06-03 00:00:00.000000,Savings,3.3255133999999997,6.5455431,First Bank,,Permanent,,301987464,3,39:46.0,39:38.0,10000,11500.0,15,,Good,301957103,2,26:59.0,26:52.0,10000,11500.0,15,34:36.0,,00:00.0,24:27.0
10111,8a85888c548fb3d501549748043c4fc2,1989-06-03 00:00:00.000000,Savings,3.3255133999999997,6.5455431,First Bank,,Permanent,,301987464,3,39:46.0,39:38.0,10000,11500.0,15,,Good,301890420,1,57:40.0,57:27.0,10000,13000.0,30,54:47.0,,00:00.0,45:24.0
10112,8a858ec25a422913015a426c5d902a9c,1985-10-13 00:00:00.000000,Savings,3.5174932,6.6696632,Zenith Bank,,Permanent,,301962545,4,17:18.0,16:11.0,10000,12250.0,30,,Good,301892539,2,03:57.0,03:51.0,10000,13000.0,30,32:08.0,,00:00.0,21:59.0
10113,8a858ec25a422913015a426c5d902a9c,1985-10-13 00:00:00.000000,Savings,3.5174932,6.6696632,Zenith Bank,,Permanent,,301962545,4,17:18.0,16:11.0,10000,12250.0,30,,Good,301852977,1,29:10.0,29:01.0,10000,13000.0,30,57:57.0,,00:00.0,42:49.0
10114,8a858ec25a422913015a426c5d902a9c,1985-10-13 00:00:00.000000,Savings,3.5174932,6.6696632,Zenith Bank,,Permanent,,301962545,4,17:18.0,16:11.0,10000,12250.0,30,,Good,301924158,3,13:33.0,13:25.0,10000,13000.0,30,22:15.0,,00:00.0,12:07.0
10115,8a858ec05aa3fb9e015aa4d476dd4a29,1986-07-15 00:00:00.000000,Savings,3.3396787000000003,6.6017500999999985,GT Bank,,Permanent,,301987573,6,40:12.0,40:04.0,15000,16687.5,15,,Good,301877540,3,33:25.0,33:18.0,10000,11500.0,15,50:44.0,,00:00.0,35:35.0
10116,8a858ec05aa3fb9e015aa4d476dd4a29,1986-07-15 00:00:00.000000,Savings,3.3396787000000003,6.6017500999999985,GT Bank,,Permanent,,301987573,6,40:12.0,40:04.0,15000,16687.5,15,,Good,301832723,1,27:12.0,27:00.0,10000,11500.0,15,49:37.0,,00:00.0,34:27.0
10117,8a858ec05aa3fb9e015aa4d476dd4a29,1986-07-15 00:00:00.000000,Savings,3.3396787000000003,6.6017500999999985,GT Bank,,Permanent,,301987573,6,40:12.0,40:04.0,15000,16687.5,15,,Good,301841494,2,45:40.0,45:34.0,10000,11500.0,15,05:24.0,,00:00.0,22:18.0
10118,8a858ec05aa3fb9e015aa4d476dd4a29,1986-07-15 00:00:00.000000,Savings,3.3396787000000003,6.6017500999999985,GT Bank,,Permanent,,301987573,6,40:12.0,40:04.0,15000,16687.5,15,,Good,301922069,4,01:48.0,01:42.0,10000,11125.0,15,46:59.0,,00:00.0,36:49.0
10119,8a858ec05aa3fb9e015aa4d476dd4a29,1986-07-15 00:00:00.000000,Savings,3.3396787000000003,6.6017500999999985,GT Bank,,Permanent,,301987573,6,40:12.0,40:04.0,15000,16687.5,15,,Good,301940986,5,47:04.0,45:58.0,10000,11125.0,15,25:50.0,,00:00.0,15:42.0
10120,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301746533,6,58:37.0,34:33.0,15000,17250.0,30,26:10.0,,00:00.0,11:00.0
10121,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301813777,8,04:23.0,04:11.0,30000,36800.0,60,01:54.0,,00:00.0,20:57.0
10122,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301769408,7,37:52.0,29:06.0,30000,36800.0,60,33:47.0,,00:00.0,13:09.0
